2020021,02,06,14,16,27,31,7
2020020,01,06,09,13,15,22,14
2020019,15,19,27,28,30,33,3
2020018,05,07,08,11,17,22,13
2020017,02,04,07,15,20,27,4
2020016,05,06,08,17,24,27,7
2020015,08,09,22,24,30,33,1
2020014,02,07,08,10,12,16,7
2020013,02,08,10,20,21,30,14
2020012,04,13,14,23,26,31,9
2020011,04,05,07,17,18,29,1
2020010,11,14,22,27,31,32,9
2020009,03,06,08,14,19,26,12
2020008,01,04,06,10,11,28,16
2020007,05,12,17,20,25,31,10
2020006,03,04,05,10,16,32,9
2020005,11,16,17,22,26,32,4
2020004,02,15,17,27,32,33,3
2020003,09,17,26,29,30,32,3
2020002,04,09,14,15,16,29,11
2020001,02,15,23,26,29,30,2
2019151,02,06,09,18,24,26,14
2019150,02,09,14,22,27,29,2
2019149,01,06,27,28,31,33,7
2019148,09,10,13,20,26,27,8
2019147,01,09,12,14,23,27,12
2019146,01,04,10,12,30,32,14
2019145,01,08,13,17,18,19,16
2019144,02,12,15,19,27,30,3
2019143,05,13,15,16,26,32,9
2019142,08,14,24,27,29,33,9
2019141,10,13,14,15,17,33,14
2019140,02,04,09,11,14,22,5
2019139,08,14,20,23,30,33,11
2019138,02,06,12,30,31,32,11
2019137,07,10,13,19,23,31,6
2019136,12,14,15,17,29,33,12
2019135,03,06,10,11,27,33,3
2019134,01,04,06,22,29,30,3
2019133,03,07,16,21,24,31,7
2019132,04,06,11,14,19,33,7
2019131,09,17,19,20,24,31,4
2019130,01,07,09,11,24,32,16
2019129,03,04,07,09,15,26,7
2019128,03,08,12,16,17,19,8
2019127,02,06,07,12,17,24,10
2019126,02,14,17,29,32,33,16
2019125,02,11,12,26,27,29,3
2019124,04,09,30,31,32,33,1
2019123,02,06,08,17,28,30,6
2019122,04,10,15,19,21,23,2
2019121,02,06,15,21,30,31,2
2019120,10,12,27,31,32,33,3
2019119,04,20,22,24,26,33,7
2019118,12,14,15,25,28,31,4
2019117,03,05,11,28,32,33,1
2019116,01,08,09,13,16,33,1
2019115,04,10,11,14,15,29,5
2019114,02,04,09,11,12,30,1
2019113,01,05,19,21,25,33,15
2019112,03,12,14,17,23,27,1
2019111,07,18,20,22,24,33,1
2019110,01,18,22,26,27,28,8
2019109,03,06,07,17,28,31,10
2019108,07,13,19,22,25,32,13
2019107,02,06,08,23,27,32,2
2019106,02,14,22,27,30,33,14
2019105,02,13,15,17,26,33,1
2019104,01,05,16,17,18,24,10
2019103,04,12,14,21,27,29,12
2019102,03,08,12,16,20,32,12
2019101,01,04,09,21,31,33,5
2019100,01,04,12,13,30,32,8
2019099,07,14,22,23,27,30,8
2019098,03,11,12,14,17,26,9
2019097,03,05,18,24,25,31,9
2019096,05,07,12,18,27,32,11
2019095,02,05,14,19,21,28,1
2019094,05,10,12,18,19,27,6
2019093,05,07,08,09,20,22,2
2019092,09,17,27,28,32,33,8
2019091,07,10,21,24,29,32,11
2019090,02,03,06,08,14,22,4
2019089,02,04,14,16,20,22,11
2019088,13,14,15,21,23,29,13
2019087,04,05,07,09,21,30,4
2019086,16,22,24,26,28,31,6
2019085,01,04,14,18,24,29,4
2019084,04,08,14,18,20,27,3
2019083,06,15,17,26,28,31,3
2019082,07,16,19,22,24,28,2
2019081,05,24,27,29,31,32,10
2019080,03,06,08,20,24,32,7
2019079,01,03,06,09,19,31,16
2019078,01,17,27,29,31,33,12
2019077,09,11,13,18,21,22,15
2019076,12,15,19,20,29,32,14
2019075,05,08,20,22,31,33,3
2019074,12,21,27,29,31,33,4
2019073,01,02,06,12,16,18,8
2019072,02,09,13,15,22,30,15
2019071,01,08,19,24,29,30,4
2019070,06,15,18,19,24,32,9
2019069,06,11,16,19,21,25,1
2019068,03,14,20,24,26,33,10
2019067,04,06,08,11,30,33,11
2019066,01,14,17,20,22,32,4
2019065,06,09,11,15,20,26,10
2019064,12,20,24,25,30,33,12
2019063,01,14,19,22,29,31,16
2019062,07,13,16,23,26,30,1
2019061,03,17,19,24,27,31,12
2019060,03,04,14,20,23,27,1
2019059,04,05,07,09,16,18,6
2019058,07,08,12,21,23,27,12
2019057,04,05,06,08,13,18,16
2019056,13,14,17,19,21,29,1
2019055,01,06,11,15,19,31,10
2019054,07,10,11,15,24,26,11
2019053,04,16,22,25,29,31,8
2019052,03,06,09,13,16,19,16
2019051,08,09,10,13,15,28,9
2019050,04,06,10,11,21,23,2
2019049,03,10,13,22,23,28,15
2019048,03,07,10,12,18,29,10
2019047,03,11,18,25,30,33,14
2019046,02,12,16,22,25,32,6
2019045,01,06,17,19,27,31,14
2019044,06,14,16,17,23,29,7
2019043,01,06,12,13,24,32,13
2019042,15,17,19,22,25,26,4
2019041,02,09,13,23,24,26,16
2019040,05,06,09,18,23,31,11
2019039,06,07,11,14,27,32,8
2019038,09,12,21,27,29,30,5
2019037,01,07,12,14,18,25,10
2019036,02,10,13,16,23,32,8
2019035,01,05,07,09,10,20,16
2019034,09,11,15,22,24,26,3
2019033,09,15,19,21,23,29,15
2019032,04,08,09,13,28,33,4
2019031,03,13,15,18,21,33,16
2019030,04,05,07,10,12,22,16
2019029,08,11,17,23,32,33,10
2019028,04,19,22,26,29,30,11
2019027,02,06,08,10,11,17,13
2019026,03,13,15,19,20,27,14
2019025,15,16,21,27,30,33,4
2019024,01,08,23,25,28,29,10
2019023,01,10,14,15,18,31,13
2019022,03,07,11,21,30,33,7
2019021,02,05,07,08,20,27,4
2019020,02,12,13,23,27,28,12
2019019,03,11,17,18,24,25,6
2019018,04,11,18,19,26,32,4
2019017,04,05,24,28,30,33,9
2019016,05,07,09,11,19,25,5
2019015,11,15,16,20,24,31,4
2019014,01,02,03,14,19,33,3
2019013,05,07,14,16,18,21,1
2019012,07,10,21,23,31,33,14
2019011,10,13,19,21,24,30,7
2019010,02,04,05,08,11,30,2
2019009,01,07,10,22,31,32,15
2019008,02,06,09,13,28,32,12
2019007,06,10,14,15,19,23,15
2019006,01,05,10,19,26,28,12
2019005,21,22,26,28,31,32,7
2019004,08,12,16,19,26,32,3
2019003,13,17,20,21,22,27,1
2019002,04,05,06,08,09,18,11
2019001,06,10,13,15,32,33,15
2018153,01,07,17,23,25,31,11
2018152,04,14,16,23,28,29,3
2018151,05,15,19,25,26,29,15
2018150,06,08,15,19,20,31,5
2018149,01,07,08,10,12,24,1
2018148,03,06,18,19,21,31,1
2018147,03,15,17,23,27,30,11
2018146,02,10,11,17,18,29,16
2018145,03,09,13,22,23,25,6
2018144,08,13,17,18,20,27,13
2018143,04,06,15,28,32,33,14
2018142,05,08,10,11,27,28,11
2018141,11,14,16,18,24,33,4
2018140,01,15,20,22,25,28,14
2018139,11,18,20,23,31,32,15
2018138,01,10,25,27,30,32,9
2018137,03,05,11,15,20,23,9
2018136,10,12,15,25,26,27,14
2018135,01,03,06,10,11,29,16
2018134,03,16,18,31,32,33,12
2018133,02,04,11,12,18,32,13
2018132,01,02,09,10,15,22,6
2018131,21,22,24,31,32,33,1
2018130,05,12,17,18,24,28,12
2018129,02,04,06,16,18,19,16
2018128,06,07,08,19,22,23,2
2018127,02,05,06,07,11,15,12
2018126,01,06,08,09,14,22,5
2018125,03,10,11,14,15,32,2
2018124,09,13,14,19,22,25,2
2018123,13,21,24,27,31,32,1
2018122,05,07,20,22,30,32,10
2018121,06,08,14,19,23,25,11
2018120,03,04,18,26,27,33,1
2018119,03,13,14,16,25,27,12
2018118,08,12,21,22,27,31,9
2018117,08,11,15,17,23,25,5
2018116,05,14,17,22,23,28,15
2018115,01,13,19,24,26,29,11
2018114,01,07,15,16,20,27,14
2018113,01,06,09,16,25,26,9
2018112,05,08,18,25,26,31,4
2018111,01,07,14,24,25,28,8
2018110,11,13,16,21,22,23,2
2018109,10,11,18,23,31,33,15
2018108,05,13,18,21,26,30,2
2018107,01,02,05,12,20,22,1
2018106,04,18,19,24,25,26,10
2018105,04,05,13,18,19,25,1
2018104,02,03,06,19,25,29,1
2018103,02,09,15,22,23,24,16
2018102,02,06,11,19,21,28,5
2018101,01,03,14,26,29,33,9
2018100,02,11,14,15,29,33,2
2018099,03,07,08,14,25,32,6
2018098,06,10,11,20,29,32,13
2018097,01,02,17,20,25,28,13
2018096,01,05,09,20,28,32,12
2018095,10,11,12,21,26,33,9
2018094,04,07,16,20,24,30,5
2018093,04,18,20,21,29,33,7
2018092,06,10,16,19,24,33,16
2018091,06,11,13,17,25,32,7
2018090,01,02,04,10,14,23,7
2018089,06,09,12,14,18,27,14
2018088,03,05,12,29,30,32,14
2018087,01,05,10,16,18,31,3
2018086,02,07,17,21,23,26,16
2018085,04,10,25,26,30,33,6
2018084,05,06,08,12,22,24,3
2018083,04,09,18,21,32,33,3
2018082,06,12,14,20,22,24,9
2018081,01,02,12,16,20,26,3
2018080,04,07,13,20,29,33,3
2018079,14,15,17,22,24,29,13
2018078,03,10,14,17,18,30,12
2018077,02,05,09,15,20,24,10
2018076,03,07,08,15,29,30,13
2018075,07,09,12,13,22,24,11
2018074,09,11,14,20,27,30,9
2018073,02,09,14,15,16,23,10
2018072,11,16,19,22,25,30,8
2018071,02,05,06,13,16,19,3
2018070,04,09,15,16,19,27,10
2018069,06,13,17,19,23,31,12
2018068,08,10,17,20,27,30,1
2018067,01,04,09,12,15,18,5
2018066,09,16,17,19,22,26,10
2018065,01,04,06,14,28,33,1
2018064,02,05,10,11,17,21,5
2018063,05,06,10,16,20,25,12
2018062,02,18,19,24,25,33,11
2018061,09,10,11,12,18,23,7
2018060,04,08,13,25,30,31,10
2018059,04,06,08,13,22,32,11
2018058,07,12,13,16,26,31,7
2018057,05,15,17,19,20,30,13
2018056,01,03,06,20,21,26,1
2018055,07,09,10,12,22,26,7
2018054,04,06,18,22,25,33,16
2018053,01,04,10,11,14,27,6
2018052,03,05,06,09,15,32,14
2018051,05,07,20,23,27,31,4
2018050,01,02,04,10,18,19,7
2018049,01,03,04,11,19,23,2
2018048,01,12,20,25,30,31,2
2018047,06,07,12,16,22,25,7
2018046,10,13,14,18,20,31,3
2018045,03,04,06,25,26,30,1
2018044,05,09,12,17,27,30,6
2018043,01,04,06,08,21,24,7
2018042,06,10,21,28,29,31,12
2018041,07,08,20,23,24,32,13
2018040,01,03,08,13,18,23,16
2018039,08,12,18,19,23,32,3
2018038,15,23,24,25,28,29,9
2018037,01,06,07,08,27,30,10
2018036,08,17,24,26,28,33,4
2018035,07,10,11,17,23,28,15
2018034,01,05,11,22,23,26,15
2018033,04,19,20,22,28,33,6
2018032,21,22,23,24,25,32,6
2018031,02,16,18,19,27,30,14
2018030,13,14,20,21,25,33,7
2018029,01,02,09,14,22,25,5
2018028,03,08,11,14,18,23,16
2018027,02,07,09,14,18,28,5
2018026,04,07,12,14,26,32,4
2018025,04,13,16,19,21,25,14
2018024,11,19,22,26,31,32,2
2018023,12,15,16,21,26,29,16
2018022,07,14,19,21,22,23,3
2018021,03,04,06,11,23,28,14
2018020,06,09,10,14,28,30,5
2018019,03,11,12,16,21,23,9
2018018,02,12,13,18,25,27,7
2018017,03,06,11,26,30,32,12
2018016,01,11,12,18,25,27,16
2018015,11,15,20,21,26,33,15
2018014,09,12,20,24,28,31,7
2018013,06,08,13,15,22,33,6
2018012,11,12,13,19,26,28,12
2018011,03,10,21,23,27,33,11
20180 10,01,08,17,20,21,22,3
2018009,05,10,17,23,26,32,7
2018008,05,09,10,12,17,19,13
2018007,13,14,20,25,27,31,12
2018006,02,07,08,09,17,29,11
2018005,02,20,21,28,31,33,6
2018004,14,18,19,26,30,31,11
2018003,01,14,16,17,20,31,4
2018002,07,18,24,29,31,33,16
2018001,01,08,11,26,28,31,4
2017154,05,09,13,15,18,26,5
2017153,07,11,12,13,18,19,16
2017152,06,10,23,25,26,29,5
2017151,02,05,07,09,11,27,16
2017150,06,14,19,20,21,23,8
2017149,05,08,15,20,27,30,13
2017148,04,07,11,14,29,32,12
2017147,03,07,20,21,25,31,14
2017146,01,19,25,26,27,33,10
2017145,02,06,12,17,25,28,12
2017144,03,14,16,20,31,32,9
2017143,04,06,09,14,20,29,14
2017142,08,13,14,18,23,33,6
2017141,01,06,07,11,13,15,5
2017140,21,22,25,28,29,30,8
2017139,02,14,20,24,28,32,16
2017138,01,17,24,28,32,33,2
2017137,05,10,20,23,26,31,3
2017136,03,07,10,18,21,24,12
2017135,01,06,07,14,18,26,16
2017134,04,05,11,14,28,32,4
2017133,06,15,17,18,23,30,11
2017132,02,03,05,09,13,28,11
2017131,01,07,10,11,26,27,11
2017130,05,13,14,23,25,31,2
2017129,05,06,09,14,21,33,2
2017128,02,06,13,22,29,31,8
2017127,14,15,21,24,27,32,12
2017126,01,16,17,21,27,30,16
2017125,01,14,23,25,29,30,3
2017124,02,06,11,26,28,29,3
2017123,04,05,06,11,21,31,10
2017122,11,20,21,22,24,27,15
2017121,11,18,19,22,24,32,7
2017120,08,10,15,19,23,28,16
2017119,09,16,21,25,26,31,14
2017118,08,09,15,22,30,33,16
2017117,01,02,08,11,14,21,9
2017116,02,14,20,22,30,32,2
2017115,04,10,11,25,30,31,1
2017114,06,12,13,15,18,26,13
2017113,04,06,16,27,29,33,5
2017112,03,10,14,16,22,23,11
2017111,05,10,17,19,29,32,12
2017110,01,03,12,15,19,23,14
2017109,08,14,16,18,21,23,16
2017108,07,12,14,15,17,20,1
2017107,08,09,15,17,30,32,6
2017106,12,15,20,25,27,31,2
2017105,03,06,07,12,25,26,7
2017104,01,14,15,20,23,30,14
2017103,01,21,23,25,31,33,1
2017102,04,08,10,14,18,20,11
2017101,01,04,11,28,31,32,16
2017100,04,07,08,18,23,24,2
2017099,02,05,06,16,28,29,4
2017098,04,19,22,27,30,33,1
2017097,05,10,18,19,30,31,3
2017096,02,06,11,12,19,29,6
2017095,09,10,12,19,22,29,16
2017094,08,11,13,19,28,31,6
2017093,07,08,09,15,22,27,12
2017092,10,18,19,29,32,33,9
2017091,05,07,10,23,28,29,3
2017090,01,07,10,16,22,33,9
2017089,11,12,13,16,23,25,12
2017088,07,09,18,22,23,29,6
2017087,03,06,13,14,19,28,6
2017086,03,05,06,13,20,22,7
2017085,01,05,06,16,25,30,9
2017084,01,05,11,20,22,24,2
2017083,03,08,14,20,24,26,12
2017082,14,18,21,25,28,29,10
2017081,03,05,14,25,26,30,5
2017080,01,12,16,20,22,24,8
2017079,03,07,14,23,25,27,8
2017078,05,07,18,19,22,24,16
2017077,01,02,04,15,17,22,14
2017076,01,04,08,09,14,15,13
2017075,01,03,06,19,21,29,7
2017074,02,06,16,23,30,31,2
2017073,03,06,16,23,26,30,14
2017072,06,11,14,23,26,30,2
2017071,02,03,06,14,31,32,3
2017070,01,06,14,22,25,26,12
2017069,02,11,12,23,29,31,5
2017068,02,06,10,22,30,31,15
2017067,01,03,04,10,18,29,4
2017066,01,04,06,17,19,26,3
2017065,02,05,08,10,12,21,7
2017064,02,10,16,22,24,28,15
2017063,12,16,20,22,25,31,4
2017062,01,07,22,24,26,31,10
2017061,06,07,12,20,26,27,11
2017060,05,10,13,24,26,31,4
2017059,04,08,09,15,19,25,9
2017058,01,09,13,22,28,32,11
2017057,18,20,22,23,30,31,16
2017056,13,14,18,19,21,28,6
2017055,07,12,13,20,24,31,5
2017054,02,03,09,23,28,33,8
2017053,04,09,11,15,29,31,6
2017052,07,08,18,24,29,31,7
2017051,02,05,09,15,24,25,11
2017050,10,12,20,24,27,29,7
2017049,01,08,14,15,20,29,10
2017048,05,08,09,14,15,19,7
2017047,02,05,08,10,32,33,2
2017046,04,13,14,23,26,32,10
2017045,05,07,16,20,21,25,5
2017044,08,16,19,21,31,32,6
2017043,08,13,16,23,27,31,8
2017042,01,02,04,07,10,23,4
2017041,04,10,13,15,22,27,4
2017040,15,19,23,28,29,33,4
2017039,02,04,12,14,17,24,15
2017038,01,04,08,13,24,27,5
2017037,11,15,20,22,25,30,5
2017036,01,02,05,10,24,27,15
2017035,01,06,14,24,28,32,12
2017034,04,07,08,19,32,33,13
2017033,05,07,15,20,23,30,15
2017032,05,08,15,24,27,31,11
2017031,06,10,16,26,27,29,3
2017030,01,07,09,20,23,30,2
2017029,02,15,21,23,25,30,10
2017028,07,08,12,13,22,30,9
2017027,02,04,11,14,27,30,5
2017026,03,10,12,19,27,30,8
2017025,02,15,16,17,22,32,7
2017024,09,21,25,26,29,31,13
2017023,01,03,04,11,18,22,14
2017022,02,06,15,16,18,32,15
2017021,02,05,10,22,32,33,9
2017020,04,08,10,12,31,33,10
2017019,04,06,08,12,23,25,8
2017018,01,02,03,17,25,31,9
2017017,03,07,08,10,22,23,12
2017016,05,08,16,22,27,29,2
2017015,01,08,09,14,17,32,1
2017014,06,08,18,20,23,31,13
2017013,08,11,28,29,31,33,6
2017012,10,11,14,15,16,24,7
2017011,10,11,12,23,26,29,16
2017010,05,08,19,25,28,30,7
2017009,02,06,08,09,15,29,14
2017008,07,13,15,27,28,29,13
2017007,02,04,05,24,26,33,15
2017006,02,04,08,26,29,33,8
2017005,06,11,12,22,23,30,5
2017004,05,13,17,26,27,30,7
2017003,01,04,08,15,27,32,16
2017002,15,19,23,24,25,32,3
2017001,09,11,14,20,25,26,15
2016153,07,09,16,24,25,29,6
2016152,02,08,09,16,20,22,7
2016151,06,11,16,20,22,33,7
2016150,02,04,05,09,13,21,5
2016149,03,20,23,26,32,33,7
2016148,01,02,11,20,26,30,14
2016147,04,14,18,28,31,32,12
2016146,03,07,15,16,17,23,10
2016145,01,03,07,12,19,20,6
2016144,04,10,12,27,32,33,5
2016143,06,09,23,24,25,33,13
2016142,01,10,17,21,23,30,12
2016141,04,13,15,17,21,24,15
2016140,01,02,05,17,26,32,10
2016139,01,06,19,26,28,30,3
2016138,07,16,20,24,25,30,7
2016137,01,06,09,10,15,32,14
2016136,02,07,10,20,27,29,3
2016135,02,08,10,18,20,33,12
2016134,11,12,13,14,18,33,13
2016133,15,16,21,22,27,33,15
2016132,05,08,13,19,27,28,7
2016131,04,10,18,19,25,27,2
2016130,03,17,21,23,27,28,1
2016129,05,06,08,21,31,33,14
2016128,04,09,11,17,26,27,13
2016127,07,12,17,26,29,31,16
2016126,02,06,12,17,18,19,10
2016125,01,06,08,20,27,30,3
2016124,09,15,21,24,27,32,10
2016123,07,09,12,14,20,27,16
2016122,15,22,23,24,28,29,8
2016121,02,03,10,23,25,28,9
2016120,02,05,06,21,25,28,9
2016119,09,19,21,30,31,32,4
2016118,09,14,22,23,31,33,14
2016117,03,10,14,17,28,33,2
2016116,07,18,20,23,27,31,13
2016115,06,08,20,22,26,27,9
2016114,05,16,20,22,27,29,9
2016113,01,11,16,17,20,26,14
2016112,06,12,14,15,18,25,12
2016111,02,04,07,14,15,32,4
2016110,05,07,28,31,32,33,8
2016109,09,11,15,16,27,33,5
2016108,02,03,07,08,19,26,16
2016107,06,11,18,26,27,32,1
2016106,04,05,13,22,25,30,4
2016105,08,10,19,27,28,31,16
2016104,05,09,11,18,30,31,4
2016103,01,05,13,19,24,27,11
2016102,05,08,10,14,17,30,13
2016101,01,03,19,24,32,33,1
2016100,03,10,22,23,27,29,4
2016099,01,11,21,23,27,33,6
2016098,02,08,25,29,31,32,6
2016097,06,13,25,26,28,31,1
2016096,06,13,14,21,22,24,16
2016095,01,05,09,12,18,32,12
2016094,06,07,10,12,18,31,10
2016093,06,09,15,17,25,27,9
2016092,02,13,15,23,24,29,6
2016091,04,08,14,22,23,28,7
2016090,02,13,17,20,21,26,7
2016089,01,03,14,30,31,32,8
2016088,03,14,16,18,25,33,15
2016087,02,03,10,11,14,21,12
2016086,09,10,11,12,15,32,5
2016085,01,12,19,20,21,25,16
2016084,02,04,12,18,24,26,5
2016083,09,16,17,24,30,31,4
2016082,06,12,14,15,17,20,9
2016081,02,06,15,25,30,32,7
2016080,01,16,17,24,25,32,14
2016079,01,03,10,12,24,28,2
2016078,02,04,08,23,26,29,2
2016077,01,09,17,19,20,29,10
2016076,07,08,13,22,30,32,1
2016075,01,03,06,16,29,32,7
2016074,06,10,11,12,20,25,12
2016073,09,11,12,15,16,20,13
2016072,05,16,19,22,24,25,2
2016071,19,21,26,28,29,32,1
2016070,03,06,11,18,23,29,1
2016069,08,10,11,20,21,27,11
2016068,08,19,23,28,31,32,1
2016067,09,13,18,20,27,31,4
2016066,03,07,13,18,19,20,5
2016065,13,16,22,25,26,27,14
2016064,03,12,14,17,19,26,3
2016063,16,17,18,23,28,32,7
2016062,12,13,15,18,19,21,9
2016061,05,06,08,18,20,32,8
2016060,04,05,22,26,29,32,8
2016059,04,11,12,20,25,28,15
2016058,03,05,18,20,24,32,11
2016057,07,12,19,22,23,26,11
2016056,03,04,08,11,16,18,14
2016055,05,06,10,16,22,26,11
2016054,06,11,16,19,28,32,4
2016053,02,08,10,12,29,31,1
2016052,01,06,13,19,24,28,16
2016051,01,02,04,09,15,33,12
2016050,09,12,24,28,29,30,2
2016049,06,08,13,14,22,27,10
2016048,03,08,13,14,15,30,4
2016047,02,05,08,15,17,22,16
2016046,07,20,25,26,27,30,14
2016045,04,09,12,17,30,32,3
2016044,01,03,10,12,18,30,1
2016043,05,14,20,26,30,33,12
2016042,07,14,17,23,26,31,9
2016041,12,17,18,21,22,24,4
2016040,03,13,19,20,23,26,3
2016039,01,03,07,18,19,27,16
2016038,03,12,13,22,28,29,3
2016037,06,15,26,31,32,33,16
2016036,03,04,07,09,20,22,3
2016035,04,13,19,20,26,29,11
2016034,03,15,21,22,23,28,15
2016033,06,17,18,20,27,29,15
2016032,08,12,14,15,21,27,15
2016031,03,08,10,19,26,33,3
2016030,10,14,19,22,25,29,12
2016029,12,15,18,20,21,27,15
2016028,06,08,12,21,25,29,1
2016027,11,13,15,17,19,31,5
2016026,04,09,12,28,30,33,1
2016025,04,11,12,17,24,30,12
2016024,02,05,07,14,18,31,13
2016023,03,06,10,19,25,29,7
2016022,04,09,19,22,23,30,7
2016021,09,11,13,22,24,26,5
2016020,01,02,10,12,22,24,10
2016019,06,13,16,17,23,30,10
2016018,12,13,14,17,21,25,4
2016017,05,06,08,20,22,30,5
2016016,01,20,22,24,25,26,16
2016015,01,02,14,22,25,26,7
2016014,02,08,10,18,20,27,7
2016013,07,12,21,22,26,31,1
2016012,07,12,14,16,27,32,15
2016011,03,08,10,15,22,29,12
2016010,02,04,12,14,19,25,6
2016009,10,14,24,25,27,32,4
2016008,02,15,24,29,32,33,2
2016007,05,12,14,20,27,29,6
2016006,13,16,18,20,28,31,12
2016005,11,14,18,20,31,33,14
2016004,08,10,17,22,25,33,12
2016003,01,10,14,23,26,28,1
2016002,09,14,17,20,24,30,16
2016001,06,13,16,18,20,22,13
2015154,07,09,11,15,18,25,7
2015153,08,11,15,22,27,29,3
2015152,11,18,19,21,29,32,12
2015151,05,06,08,23,31,32,11
2015150,01,03,08,11,29,31,13
2015149,09,10,20,21,22,33,9
2015148,09,13,14,22,26,27,7
2015147,08,09,16,23,24,30,5
2015146,16,17,21,28,30,32,15
2015145,07,08,15,19,20,24,13
2015144,01,04,07,15,28,32,16
2015143,13,15,19,20,21,32,4
2015142,13,17,19,20,22,25,11
2015141,03,08,19,25,27,28,2
2015140,06,20,28,29,30,31,12
2015139,01,10,13,18,25,27,9
2015138,01,02,08,16,19,24,11
2015137,14,22,23,27,28,31,12
2015136,02,05,12,23,28,29,1
2015135,01,12,14,18,26,32,7
2015134,02,05,14,19,27,31,4
2015133,02,03,13,20,22,24,15
2015132,03,05,11,28,30,33,1
2015131,10,12,13,19,22,26,3
2015130,06,14,15,16,17,22,10
2015129,05,08,11,16,18,27,4
2015128,01,03,08,11,22,28,6
2015127,07,10,19,22,27,33,6
2015126,10,11,15,20,23,29,12
2015125,05,13,22,27,30,33,10
2015124,02,03,05,12,18,27,1
2015123,05,08,09,12,22,28,7
2015122,05,07,11,16,22,25,7
2015121,01,03,20,21,28,29,12
2015120,16,21,24,26,27,29,16
2015119,02,08,10,18,23,31,8
2015118,01,04,11,21,23,31,12
2015117,04,11,12,18,26,32,12
2015116,04,06,15,23,26,28,11
2015115,01,07,08,14,24,32,3
2015114,04,07,09,13,21,26,1
2015113,01,05,07,08,19,27,12
2015112,01,03,10,19,20,27,11
2015111,08,14,16,18,20,30,12
2015110,05,07,16,17,22,23,4
2015109,01,08,09,16,32,33,13
2015108,02,12,19,22,24,27,15
2015107,07,14,16,18,21,25,8
2015106,01,03,04,23,31,32,13
2015105,09,10,16,19,20,26,12
2015104,09,18,21,23,25,26,1
2015103,06,08,13,26,30,32,14
2015102,07,09,12,14,21,23,6
2015101,08,16,22,24,28,29,5
2015100,02,03,11,17,19,21,8
2015099,06,07,10,11,14,22,9
2015098,06,09,13,26,27,33,1
2015097,09,12,14,20,26,27,4
2015096,06,16,17,23,24,31,7
2015095,04,15,21,28,30,31,4
2015094,01,04,06,13,16,17,10
2015093,01,03,13,21,25,31,8
2015092,09,15,19,21,26,27,1
2015091,05,07,17,19,22,31,11
2015090,10,12,14,22,25,33,15
2015089,12,14,19,27,28,29,1
2015088,02,12,20,24,29,31,9
2015087,09,15,16,19,20,28,11
2015086,05,06,08,16,18,22,12
2015085,02,08,25,27,28,29,5
2015084,15,18,20,22,28,29,15
2015083,06,07,16,18,29,32,5
2015082,02,08,09,14,28,30,7
2015081,13,20,22,26,28,31,13
2015080,14,17,25,27,28,30,2
2015079,09,14,15,20,26,32,11
2015078,03,07,20,22,26,29,2
2015077,01,06,08,10,13,27,16
2015076,01,09,10,19,23,27,9
2015075,06,11,13,19,21,32,4
2015074,04,07,21,25,26,29,8
2015073,01,02,17,22,26,27,4
2015072,01,03,05,20,21,31,5
2015071,08,18,20,28,29,31,8
2015070,01,07,13,19,21,29,15
2015069,01,13,17,18,23,30,15
2015068,06,15,18,21,26,27,10
2015067,02,05,08,24,25,31,14
2015066,05,08,11,17,24,28,16
2015065,08,10,14,19,26,29,12
2015064,11,12,14,17,23,27,1
2015063,01,07,09,16,22,32,12
2015062,09,14,15,18,21,26,16
2015061,06,18,22,26,32,33,4
2015060,01,03,18,27,31,32,13
2015059,02,06,09,16,25,32,14
2015058,02,09,10,18,19,20,15
2015057,09,20,24,25,26,32,4
2015056,01,07,08,16,18,20,14
2015055,01,10,15,18,19,28,2
2015054,01,02,07,10,22,26,7
2015053,03,07,17,22,32,33,10
2015052,02,04,11,16,25,26,12
2015051,04,10,24,26,28,32,9
2015050,03,09,12,16,17,31,4
2015049,07,12,14,17,20,23,5
2015048,13,16,17,22,25,27,10
2015047,02,03,20,24,26,27,9
2015046,05,07,10,14,23,31,1
2015045,01,05,13,22,30,31,7
2015044,02,03,04,13,14,16,2
2015043,11,12,15,24,26,27,15
2015042,09,10,19,21,23,32,8
2015041,04,09,11,17,21,25,6
2015040,13,16,18,27,30,32,16
2015039,01,13,15,26,29,30,12
2015038,05,06,11,12,14,33,14
2015037,05,07,12,18,28,31,3
2015036,04,06,16,17,26,33,3
2015035,01,08,09,22,24,33,3
2015034,12,13,17,18,20,27,13
2015033,03,06,21,29,31,32,5
2015032,11,14,16,18,29,32,16
2015031,01,05,07,22,26,32,11
2015030,08,11,14,15,16,26,7
2015029,07,14,15,19,21,28,7
2015028,04,07,10,26,27,28,14
2015027,05,07,09,16,26,29,7
2015026,02,13,17,21,22,33,13
2015025,10,11,12,15,27,32,14
2015024,09,11,16,18,23,24,10
2015023,08,09,10,13,29,30,1
2015022,04,07,10,16,23,25,10
2015021,14,15,16,17,27,28,8
2015020,01,04,07,19,22,23,4
2015019,02,06,11,19,25,26,4
2015018,06,09,12,14,28,29,9
2015017,13,18,20,25,27,33,12
2015016,02,06,10,15,17,31,13
2015015,01,07,20,24,25,33,4
2015014,02,12,16,19,27,30,11
2015013,08,09,24,25,26,29,1
2015012,03,05,22,23,29,31,6
2015011,04,14,15,17,18,20,15
2015010,01,02,03,08,21,31,9
